Nombre,Tipo,Cantidad de libros,Cantidad de artículos,Cantidad de usuarios,Cantidad de proyectos,Cantidad de repositorios,Total
envoy-app,application,0,0,1,0,0.0,1.0
Emacs Lisp Package Archive,packageManager,0,0,1,0,0.0,1.0
oforth,pl,0,0,1,0,0.0,1.0
orca-lang,pl,0,0,1,0,0.0,1.0
xmpp-protocol,protocol,0,0,1,0,0.0,1.0
stringbean,pl,0,0,1,0,0.0,1.0
woofjs,pl,0,0,1,0,0.0,1.0
Visual Logic,visual,0,0,1,0,0.0,1.0
ugnis,pl,0,0,1,0,0.0,1.0
TWiki,wikiMarkup,0,0,1,0,0.0,1.0
toadskin,esolang,0,0,1,0,0.0,1.0
Table Query Language,queryLanguage,0,0,1,0,0.0,1.0
subscript,pl,0,0,1,0,0.0,1.0
spark-pm,packageManager,0,0,1,0,0.0,1.0
polly,template,0,0,1,0,0.0,1.0
SOSL,queryLanguage,0,0,1,0,0.0,1.0
shill,pl,0,0,1,0,0.0,1.0
Restricted Python,pl,0,0,1,0,0.0,1.0
raptor,visual,0,0,1,0,0.0,1.0
PyPI,packageManager,0,0,1,0,0.0,1.0
popcorn-linux,os,0,0,1,0,0.0,1.0
poly,plzoo,0,0,1,0,0.0,1.0
thune,pl,0,0,1,0,0.0,1.0
Sublime Syntax,grammarLanguage,0,0,1,0,0.0,1.0
Floral,pl,0,0,1,0,0.0,1.0
SARL,pl,0,0,1,0,0.0,1.0
rosie,queryLanguage,0,0,1,0,0.0,1.0
michelson,pl,0,0,1,0,0.0,1.0
MathLingua,pl,0,0,1,0,0.0,1.0
luau,pl,0,0,1,0,0.0,1.0
lain,pl,0,0,1,0,0.0,1.0
Copilot,pl,0,0,1,0,0.0,1.0
beautiful-report-language,pl,0,0,1,0,0.0,1.0
avro,idl,0,0,1,0,0.0,1.0
alan,pl,0,0,1,0,0.0,1.0
Guix Workflow Language,pl,0,0,1,0,0.0,1.0
Em,textMarkup,0,0,1,0,0.0,1.0
6gunz,pl,0,0,1,0,0.0,1.0
Executable JSON,pl,0,0,1,0,0.0,1.0
relax,grammarLanguage,0,0,1,0,0.0,1.0
rason,pl,0,0,1,0,0.0,1.0
BARE,idl,0,0,1,0,0.0,1.0
mpl,pl,0,0,1,0,0.0,1.0
Hare,pl,0,0,1,0,0.0,1.0
Ligo,contractLanguage,0,0,1,0,0.0,1.0
wescheme,pl,0,0,1,0,0.0,1.0
USD,pl,0,0,1,0,0.0,1.0
Trex,grammarLanguage,0,0,1,0,0.0,1.0
quorum,pl,0,0,1,0,0.0,1.0
PowerQuery M,queryLanguage,0,0,1,0,0.0,1.0
Ren,dataNotation,0,0,1,0,0.0,1.0
Timpani,textMarkup,0,0,1,0,0.0,1.0
llhd,hardwareDescriptionLanguage,0,0,1,0,0.0,1.0
chef,esolang,0,0,1,0,0.0,1.0
Ion,idl,1,0,0,0,0.0,1.0
Pickle,binaryDataFormat,0,0,1,0,0.0,1.0
Lush,pl,0,0,1,0,0.0,1.0
c-talk,pl,0,0,1,0,0.0,1.0
runic,template,0,0,1,0,0.0,1.0
qed-lang,pl,0,0,1,0,0.0,1.0
PromQL,queryLanguage,0,0,1,0,0.0,1.0
Indental,dataNotation,0,0,1,0,0.0,1.0
hecl,pl,0,0,1,0,0.0,1.0
GolfScript,esolang,0,0,1,0,0.0,1.0
albatross,pl,0,0,1,0,0.0,1.0
Speedie,pl,0,0,1,0,0.0,1.0
SIL,ir,0,0,1,0,0.0,1.0
Todotxt,dataNotation,0,0,1,0,0.0,1.0
Rust MIR,ir,0,0,1,0,0.0,1.0
Plain English,pl,0,0,1,0,0.0,1.0
beads-lang,pl,0,0,1,0,0.0,1.0
Bel,pl,0,0,1,0,0.0,1.0
verve,pl,0,0,1,0,0.0,1.0
Sweet Expressions,dataNotation,0,0,1,0,0.0,1.0
srv,idl,0,0,1,0,0.0,1.0
Patient-Oriented Prescription Programming Language,pl,0,0,1,0,0.0,1.0
The New Hampshire X Format,textDataFormat,0,0,1,0,0.0,1.0
LES,grammarLanguage,0,0,1,0,0.0,1.0
Lisaac,pl,0,0,1,0,0.0,1.0
txr,pl,0,0,1,0,0.0,1.0
Boron,pl,0,0,1,0,0.0,1.0
lav-format,textDataFormat,0,0,1,0,0.0,1.0
Sitemap,xmlFormat,0,0,1,0,0.0,1.0
Hspec,pl,0,0,1,0,0.0,1.0
Markdeep,textMarkup,0,0,1,0,0.0,1.0
xsharp,pl,0,0,1,0,0.0,1.0
protium,pl,0,0,1,0,0.0,1.0
Objective-S,pl,0,0,1,0,0.0,1.0
nimrod,pl,0,0,1,0,0.0,1.0
Devicetree,dataNotation,0,0,1,0,0.0,1.0
D2,textMarkup,0,0,1,0,0.0,1.0
dbml,textMarkup,0,0,1,0,0.0,1.0
Low*,pl,0,0,1,0,0.0,1.0
opengraph,xmlFormat,0,0,1,0,0.0,1.0
Bla,pl,0,0,1,0,0.0,1.0
rosette-lang,pl,0,0,1,0,0.0,1.0
False,pl,0,0,1,0,0.0,1.0
Lexon,contractLanguage,0,0,1,0,0.0,1.0
Scrapscript,pl,0,0,1,0,0.0,1.0
world,pl,0,0,1,0,0.0,1.0
Worst,pl,0,0,1,0,0.0,1.0
Plot,pl,0,0,1,0,0.0,1.0
OMG IDL,idl,0,0,1,0,0.0,1.0
myrddin,pl,0,0,1,0,0.0,1.0
Binary Lambda Calculus,esolang,0,0,1,0,0.0,1.0
The Dog Programming Language,pl,0,0,1,0,0.0,1.0
z2,pl,0,0,1,0,0.0,1.0
BrightScript,pl,0,0,1,0,0.0,1.0
Ook,esolang,0,0,1,0,0.0,1.0
epsilon,pl,0,0,1,0,0.0,1.0
fizz,pl,0,0,1,0,0.0,1.0
TextMate Language,grammarLanguage,0,0,1,0,0.0,1.0
ArchieML,dataNotation,0,0,1,0,0.0,1.0
Vely,pl,0,0,1,0,0.0,1.0
Sublime Syntax Test Lang,grammarLanguage,0,0,1,0,0.0,1.0
Myghty,pl,0,0,0,0,1.0,1.0
s-lang,pl,0,0,1,0,0.0,1.0
BML,xmlFormat,0,0,1,0,0.0,1.0
verifpal,pl,0,0,1,0,0.0,1.0
WebStorm,editor,0,0,1,0,0.0,1.0
moinmoin,textMarkup,0,0,1,0,0.0,1.0
Aime,pl,0,0,1,0,0.0,1.0
Jevko,dataNotation,0,0,1,0,0.0,1.0
concurnas,pl,0,0,1,0,0.0,1.0
Mscgen,textMarkup,0,0,1,0,0.0,1.0
Picat,pl,0,0,1,0,0.0,1.0
Atomese,pl,0,0,1,0,0.0,1.0
PML,textMarkup,0,0,1,0,0.0,1.0
Slick,pl,0,0,1,0,0.0,1.0
Liso,dataNotation,0,0,1,0,0.0,1.0
Lazy K,esolang,0,0,1,0,0.0,1.0
LARP,pl,0,0,1,0,0.0,1.0
git-config,application,0,0,1,0,0.0,1.0
G-Portugol,pl,0,0,1,0,0.0,1.0
emfatic,pl,0,0,1,0,0.0,1.0
pikachu,esolang,0,0,1,0,0.0,1.0
stella,pl,0,0,1,0,0.0,1.0
ttsneo,pl,0,0,1,0,0.0,1.0
converge,pl,0,0,1,0,0.0,1.0
BOLT,pl,0,1,0,0,0.0,1.0
package-control-pm,packageManager,0,0,1,0,0.0,1.0
NumPad,editor,0,0,1,0,0.0,1.0
mypy,pl,0,0,1,0,0.0,1.0
liquidity,pl,0,0,1,0,0.0,1.0
grain,pl,0,0,1,0,0.0,1.0
eta,pl,0,0,1,0,0.0,1.0
dynamo-pm,packageManager,0,0,1,0,0.0,1.0
datev,pl,0,0,1,0,0.0,1.0
Lila,pl,0,1,0,0,0.0,1.0
Biological Expression Language,textDataFormat,0,0,1,0,0.0,1.0
DUEL,pl,0,1,0,0,0.0,1.0
lasp,pl,0,0,1,0,0.0,1.0
RQL,pl,0,0,1,0,0.0,1.0
plasma,pl,0,0,1,0,0.0,1.0
MINI OBJECT-ORIENTED LANGUAGE,pl,0,0,1,0,0.0,1.0
Flare,pl,0,0,1,0,0.0,1.0
arvelie-format,timeFormat,0,0,1,0,0.0,1.0
8th,pl,0,0,1,0,0.0,1.0
Sourcetree,application,0,0,1,0,0.0,1.0
Soulver,editor,0,0,1,0,0.0,1.0
kernel,pl,0,0,1,0,0.0,1.0
tablatal,pl,0,0,1,0,0.0,1.0
PAMELA,pl,0,1,0,0,0.0,1.0
hackage-pm,packageManager,0,0,1,0,0.0,1.0
ctan-pm,packageManager,0,0,1,0,0.0,1.0
kilo-lisp,pl,0,0,1,0,0.0,1.0
melpha-pm,packageManager,0,0,1,0,0.0,1.0
pgql,pl,0,0,1,0,0.0,1.0
JMESPath,pl,0,0,1,0,0.0,1.0
imp-lang,pl,0,0,1,0,0.0,1.0
grunt,library,0,0,1,0,0.0,1.0
goose,pl,0,0,1,0,0.0,1.0
Extempore,pl,0,0,1,0,0.0,1.0
enso,pl,0,0,1,0,0.0,1.0
dio,pl,0,0,1,0,0.0,1.0
crates-pm,packageManager,0,0,1,0,0.0,1.0
versioned-text-markup-language,textMarkup,0,0,1,0,0.0,1.0
PickCode,visual,0,0,1,0,0.0,1.0
plink-bed-format,binaryDataFormat,0,0,1,0,0.0,1.0
cpan-pm,packageManager,0,0,1,0,0.0,1.0
cocoapods-pm,packageManager,0,0,1,0,0.0,1.0
plumb,pl,0,0,1,0,0.0,1.0
clojars-pm,packageManager,0,0,1,0,0.0,1.0
powershell-gallery-pm,packageManager,0,0,1,0,0.0,1.0
PSeInt,pl,0,0,1,0,0.0,1.0
robotc,pl,0,0,1,0,0.0,1.0
ScriptEase,pl,0,0,1,0,0.0,1.0
mockingbird-notation,notation,0,0,1,0,0.0,1.0
Leazy,compiler,0,0,1,0,0.0,1.0
whalecalf,grammarLanguage,0,0,1,0,0.0,1.0
Planguage,dataNotation,0,0,1,0,0.0,1.0
Jesth,dataNotation,0,0,1,0,0.0,1.0
Freefem,pl,0,0,1,0,0.0,1.0
Entropy,esolang,0,0,1,0,0.0,1.0
boa,plzoo,0,0,1,0,0.0,1.0
Suneido,pl,0,0,1,0,0.0,1.0
Loom,knowledgeBase,0,0,1,0,0.0,1.0
o42a,pl,0,0,1,0,0.0,1.0
operon,queryLanguage,0,0,1,0,0.0,1.0
MathJax,textMarkup,0,0,1,0,0.0,1.0
Datomic,queryLanguage,0,0,1,0,0.0,1.0
Linked Markdown,textMarkup,0,0,1,0,0.0,1.0
Timeless Instruction Set (TL ISA),isa,1,0,0,0,0.0,1.0
UnQL,queryLanguage,0,1,0,0,0.0,1.0
unlws,notation,0,0,1,0,0.0,1.0
Typoscript,dataNotation,0,0,1,0,0.0,1.0
GraphQL+-,queryLanguage,0,0,1,0,0.0,1.0
cado-systems-technical-information,pl,0,0,0,0,0.0,0.0
CAGES,pl,0,0,0,0,0.0,0.0
CAISYS,pl,0,0,0,0,0.0,0.0
CAMAC,pl,0,0,0,0,0.0,0.0
Cantor,pl,0,0,0,0,0.0,0.0
Common Authentication Protocol Specification Language,pl,0,0,0,0,0.0,0.0
CAMIL,pl,0,0,0,0,0.0,0.0
Asspegique,pl,0,0,0,0,0.0,0.0
CAYLEY,pl,0,0,0,0,0.0,0.0
associons,pl,0,0,0,0,0.0,0.0
Catalysis,pl,0,0,0,0,0.0,0.0
CCEL,pl,0,0,0,0,0.0,0.0
Capsule,pl,0,0,0,0,0.0,0.0
CASSANDRE,pl,0,0,0,0,0.0,0.0
BDL,pl,0,0,0,0,0.0,0.0
ASPEN,pl,0,0,0,0,0.0,0.0
CELLSIM,pl,0,0,0,0,0.0,0.0
APOSTLE,pl,0,0,0,0,0.0,0.0
APPL/A,pl,0,0,0,0,0.0,0.0
APPLOG,pl,0,0,0,0,0.0,0.0
APROL,pl,0,0,0,0,0.0,0.0
CHARM++,pl,0,0,0,0,0.0,0.0
CHAMP,pl,0,0,0,0,0.0,0.0
Ceprol,pl,0,0,0,0,0.0,0.0
AQL,pl,0,0,0,0,0.0,0.0
Cedar Fortran,pl,0,0,0,0,0.0,0.0
Aquarius Prolog,pl,0,0,0,0,0.0,0.0
ARABLAN,pl,0,0,0,0,0.0,0.0
ARCHI,pl,0,0,0,0,0.0,0.0
Arjuna,pl,0,0,0,0,0.0,0.0
ARK,pl,0,0,0,0,0.0,0.0
Armani,pl,0,0,0,0,0.0,0.0
CELIP,pl,0,0,0,0,0.0,0.0
ASF+SDF,pl,0,0,0,0,0.0,0.0
CABAL,pl,0,0,0,0,0.0,0.0
ASTLOG,pl,0,0,0,0,0.0,0.0
Cactus,pl,0,0,0,0,0.0,0.0
Borneo,pl,0,0,0,0,0.0,0.0
Booster,pl,0,0,0,0,0.0,0.0
BOIL,pl,0,0,0,0,0.0,0.0
Bob,pl,0,0,0,0,0.0,0.0
BLOOMS,pl,0,0,0,0,0.0,0.0
BLAZE,pl,0,0,0,0,0.0,0.0
BIOSSIM,pl,0,0,0,0,0.0,0.0
BIOMOD,pl,0,0,0,0,0.0,0.0
Bigloo,pl,0,0,0,0,0.0,0.0
BHSL,pl,0,0,0,0,0.0,0.0
BGRAF2,pl,0,0,0,0,0.0,0.0
Baltík,pl,0,0,0,0,0.0,0.0
Beta-Prolog,pl,0,0,0,0,0.0,0.0
BESYS,pl,0,0,0,0,0.0,0.0
BEDSOCS,pl,0,0,0,0,0.0,0.0
Bartok,pl,0,0,0,0,0.0,0.0
Ada 95,pl,0,0,0,0,0.0,0.0
Basic PDP-1 Lisp,pl,0,0,0,0,0.0,0.0
BASIL,pl,0,0,0,0,0.0,0.0
Bounce,pl,0,0,0,0,0.0,0.0
Boxer,pl,0,0,0,0,0.0,0.0
BPL,pl,0,0,0,0,0.0,0.0
AUTOMAST,pl,0,0,0,0,0.0,0.0
BC NELIAC,pl,0,0,0,0,0.0,0.0
ATOL,pl,0,0,0,0,0.0,0.0
AUTASIM,pl,0,0,0,0,0.0,0.0
C Header Files,headerLang,0,0,0,0,0.0,0.0
ByteLisp,pl,0,0,0,0,0.0,0.0
AUTODRAFT,pl,0,0,0,0,0.0,0.0
Butterfly Common LISP,pl,0,0,0,0,0.0,0.0
AUTOGRP,pl,0,0,0,0,0.0,0.0
Avalon/Common LISP,pl,0,0,0,0,0.0,0.0
Basic Petri Net Programming Notation,pl,0,0,0,0,0.0,0.0
B4Tran,pl,0,0,0,0,0.0,0.0
BALG,pl,0,0,0,0,0.0,0.0
BALM,pl,0,0,0,0,0.0,0.0
BALSA,pl,0,0,0,0,0.0,0.0
BUGSYS,pl,0,0,0,0,0.0,0.0
BSP,pl,0,0,0,0,0.0,0.0
BSML,pl,0,0,0,0,0.0,0.0
Brisk,pl,0,0,0,0,0.0,0.0
BMD,pl,0,0,0,0,0.0,0.0
CLeogo,pl,0,0,0,0,0.0,0.0
Charrette Ada,pl,0,0,0,0,0.0,0.0
CypherText,pl,0,0,0,0,0.0,0.0
DITROFF,pl,0,0,0,0,0.0,0.0
DITROFF/FFORTID,pl,0,0,0,0,0.0,0.0
DITRAN,pl,0,0,0,0,0.0,0.0
Distributed Processes,pl,0,0,0,0,0.0,0.0
Diplans,pl,0,0,0,0,0.0,0.0
DIGRAF,pl,0,0,0,0,0.0,0.0
DIAMAG,pl,0,0,0,0,0.0,0.0
DFL,pl,0,0,0,0,0.0,0.0
Deva,pl,0,0,0,0,0.0,0.0
DETAP,pl,0,0,0,0,0.0,0.0
DETAB-X,pl,0,0,0,0,0.0,0.0
DETAB/65,pl,0,0,0,0,0.0,0.0
DESCRIPTRAN,pl,0,0,0,0,0.0,0.0
DEM,pl,0,0,0,0,0.0,0.0
DeBuMa,pl,0,0,0,0,0.0,0.0
DEACON,pl,0,0,0,0,0.0,0.0
DATAN,pl,0,0,0,0,0.0,0.0
DATA-TEXT,pl,0,0,0,0,0.0,0.0
DartCVL,pl,0,0,0,0,0.0,0.0
DAP-Algol,pl,0,0,0,0,0.0,0.0
DAG,pl,0,0,0,0,0.0,0.0
DMAP,pl,0,0,0,0,0.0,0.0
DOE Macsyma,pl,0,0,0,0,0.0,0.0
DOLPHIN,pl,0,0,0,0,0.0,0.0
Edinburgh LCF,pl,0,0,0,0,0.0,0.0
EPILOG,pl,0,0,0,0,0.0,0.0
Emily,os,0,0,0,0,0.0,0.0
ELMOL,pl,0,0,0,0,0.0,0.0
Ellie,pl,0,0,0,0,0.0,0.0
EL1,pl,0,0,0,0,0.0,0.0
EGS4,pl,0,0,0,0,0.0,0.0
EDUCE*,pl,0,0,0,0,0.0,0.0
EDSIM,pl,0,0,0,0,0.0,0.0
EDSAC Initial Orders,assembly,0,0,0,0,0.0,0.0
ECT,pl,0,0,0,0,0.0,0.0
DOWL,pl,0,0,0,0,0.0,0.0
Eclectic CSP,pl,0,0,0,0,0.0,0.0
EASY ENGLISH,pl,0,0,0,0,0.0,0.0
EASL,pl,0,0,0,0,0.0,0.0
EAS-E,pl,0,0,0,0,0.0,0.0
DYSTAL,pl,0,0,0,0,0.0,0.0
DSL/90,pl,0,0,0,0,0.0,0.0
DROL,pl,0,0,0,0,0.0,0.0
DRL,pl,0,0,0,0,0.0,0.0
DPRL,pl,0,0,0,0,0.0,0.0
ctalk-lang,pl,0,0,0,0,0.0,0.0
cuscus,pl,0,0,0,0,0.0,0.0
CHARYBDIS,pl,0,0,0,0,0.0,0.0
CuPit-2,pl,0,0,0,0,0.0,0.0
Complex-Prolog,pl,0,0,0,0,0.0,0.0
COLD-K,pl,0,0,0,0,0.0,0.0
COLASL,pl,0,0,0,0,0.0,0.0
CogMap,pl,0,0,0,0,0.0,0.0
CODIL,pl,0,0,0,0,0.0,0.0
COBLOC,pl,0,0,0,0,0.0,0.0
CMN,pl,0,0,0,0,0.0,0.0
CLP*,pl,0,0,0,0,0.0,0.0
CLOVER,pl,0,0,0,0,0.0,0.0
CLEOPATRA,pl,0,0,0,0,0.0,0.0
APLGOL-2,pl,0,0,0,0,0.0,0.0
Clear Language for Expressing Orders,pl,0,0,0,0,0.0,0.0
Classic-Ada,pl,0,0,0,0,0.0,0.0
Clascal,pl,0,0,0,0,0.0,0.0
CL-I,pl,0,0,0,0,0.0,0.0
CIMS PL/I,pl,0,0,0,0,0.0,0.0
cimfast,pl,0,0,0,0,0.0,0.0
ChronologZ,pl,0,0,0,0,0.0,0.0
ChronologMC,pl,0,0,0,0,0.0,0.0
Chronolog,pl,0,0,0,0,0.0,0.0
ChemTrains,pl,0,0,0,0,0.0,0.0
Computer Compiler,pl,0,0,0,0,0.0,0.0
COMSL,pl,0,0,0,0,0.0,0.0
ConC,pl,0,0,0,0,0.0,0.0
CORC,pl,0,0,0,0,0.0,0.0
Culler-Fried System,pl,0,0,0,0,0.0,0.0
CSSA,pl,0,0,0,0,0.0,0.0
CSP-OZ,pl,0,0,0,0,0.0,0.0
CSP-OZ-DC,pl,0,0,0,0,0.0,0.0
CSMP,pl,0,0,0,0,0.0,0.0
CQL++,pl,0,0,0,0,0.0,0.0
CQLF,pl,0,0,0,0,0.0,0.0
COSMO,pl,0,0,0,0,0.0,0.0
CosmicOS,pl,0,0,0,0,0.0,0.0
Coral++,pl,0,0,0,0,0.0,0.0
Concert/C,pl,0,0,0,0,0.0,0.0
CORAL 64,pl,0,0,0,0,0.0,0.0
COPAS,pl,0,0,0,0,0.0,0.0
CONTRANS,pl,0,0,0,0,0.0,0.0
ConstraintLisp,pl,0,0,0,0,0.0,0.0
CONNIVER,pl,0,0,0,0,0.0,0.0
ConMan,pl,0,0,0,0,0.0,0.0
conGolog,pl,0,0,0,0,0.0,0.0
Concurrent Pascal,pl,0,0,0,0,0.0,0.0
CONCUR,pl,0,0,0,0,0.0,0.0
APLGOL,pl,0,0,0,0,0.0,0.0
UC,pl,0,0,0,0,0.0,0.0
APL/Z80,pl,0,0,0,0,0.0,0.0
modl,pl,0,0,0,0,0.0,0.0
metalex,xmlFormat,0,0,0,0,0.0,0.0
local,pl,0,0,0,0,0.0,0.0
Low Level Lisp,pl,0,0,0,0,0.0,0.0
LinkText,pl,0,0,0,0,0.0,0.0
Alambik,pl,0,0,0,0,0.0,0.0
ALBA,pl,0,0,0,0,0.0,0.0
Aldat,pl,0,0,0,0,0.0,0.0
Aldwych,pl,0,0,0,0,0.0,0.0
lambda-obliv,pl,0,0,0,0,0.0,0.0
Konna,pl,0,0,0,0,0.0,0.0
ALEC,pl,0,0,0,0,0.0,0.0
Algebraic Compiler,pl,0,0,0,0,0.0,0.0
ALGEM,pl,0,0,0,0,0.0,0.0
kaukatcr,pl,0,0,0,0,0.0,0.0
ALGERNON,pl,0,0,0,0,0.0,0.0
ALGOL-E,pl,0,0,0,0,0.0,0.0
ALGY,pl,0,0,0,0,0.0,0.0
Alma-O,pl,0,0,0,0,0.0,0.0
Just,pl,0,0,0,0,0.0,0.0
microPLANNER,pl,0,0,0,0,0.0,0.0
N,pl,0,0,0,0,0.0,0.0
Pygmalion,visual,0,0,0,0,0.0,0.0
Noms GraphQL,queryLanguage,0,0,0,0,0.0,0.0
Pλ⍵NK,pl,0,0,0,0,0.0,0.0
PL-X,pl,0,0,0,0,0.0,0.0
PL/S,pl,0,0,0,0,0.0,0.0
AEPL,pl,0,0,0,0,0.0,0.0
AESOP,pl,0,0,0,0,0.0,0.0
PL/S-II,pl,0,0,0,0,0.0,0.0
Peridot,pl,0,0,0,0,0.0,0.0
Pegasus AUTOCODE,pl,0,0,0,0,0.0,0.0
Agent-K,pl,0,0,0,0,0.0,0.0
AGL,pl,0,0,0,0,0.0,0.0
AIDA,pl,0,0,0,0,0.0,0.0
Parse Tree Notation,grammarLanguage,0,0,0,0,0.0,0.0
Oxide,pl,0,0,0,0,0.0,0.0
OMNITAB,pl,0,0,0,0,0.0,0.0
OMNITAB II,pl,0,0,0,0,0.0,0.0
AKL,pl,0,0,0,0,0.0,0.0
ALADIN,pl,0,0,0,0,0.0,0.0
Navigational User's Language,pl,0,0,0,0,0.0,0.0
NJCL,pl,0,0,0,0,0.0,0.0
iota,pl,0,0,0,0,0.0,0.0
ALMIR,pl,0,0,0,0,0.0,0.0
ibm-system-38-language,pl,0,0,0,0,0.0,0.0
Alonzo,pl,0,0,0,0,0.0,0.0
Amanda,pl,0,0,0,0,0.0,0.0
AMBIT/G,pl,0,0,0,0,0.0,0.0
AMBIT/L,pl,0,0,0,0,0.0,0.0
AMPPL-II,pl,0,0,0,0,0.0,0.0
CVL,pl,0,0,0,0,0.0,0.0
Cosmos,pl,0,0,0,0,0.0,0.0
CONA,pl,0,0,0,0,0.0,0.0
Andorra,pl,0,0,0,0,0.0,0.0
arezzo-notation,musicalNotation,0,0,0,0,0.0,0.0
AUTOCODER III,assembly,0,0,0,0,0.0,0.0
axcess,pl,0,0,0,0,0.0,0.0
Chicon,pl,0,0,0,0,0.0,0.0
checkout,assembly,0,0,0,0,0.0,0.0
Cedar,pl,0,0,0,0,0.0,0.0
Candy Codes,barCodeFormat,0,0,0,0,0.0,0.0
brooks-programming-language,pl,0,0,0,0,0.0,0.0
Bison++,grammarLanguage,0,0,0,0,0.0,0.0
Blade,pl,0,0,0,0,0.0,0.0
Bolin,pl,0,0,0,0,0.0,0.0
ALTAC,pl,0,0,0,0,0.0,0.0
dalvik-bytecode,bytecode,0,0,0,0,0.0,0.0
Data Package,jsonFormat,0,0,0,0,0.0,0.0
floorplan,pl,0,0,0,0,0.0,0.0
honu,pl,0,0,0,0,0.0,0.0
HAYSTAQ,queryLanguage,0,0,0,0,0.0,0.0
hackppl,pl,0,0,0,0,0.0,0.0
Gaiman,pl,0,0,0,0,0.0,0.0
GAEA,pl,0,0,0,0,0.0,0.0
FORTRAN IV,pl,0,0,0,0,0.0,0.0
FORTRAN III,pl,0,0,0,0,0.0,0.0
forest-database,application,0,0,0,0,0.0,0.0
filetab-d,pl,0,0,0,0,0.0,0.0
AlphaPop,pl,0,0,0,0,0.0,0.0
EXTRAN,pl,0,0,0,0,0.0,0.0
ESP,pl,0,0,0,0,0.0,0.0
english-programming-language,pl,0,0,0,0,0.0,0.0
Elasticsearch Query DSL,queryLanguage,0,0,0,0,0.0,0.0
ebg,pl,0,0,0,0,0.0,0.0
dsym,binaryDataFormat,0,0,0,0,0.0,0.0
DM-1,pl,0,0,0,0,0.0,0.0
Distributed Smalltalk,pl,0,0,0,0,0.0,0.0
Protosynthex,pl,0,0,0,0,0.0,0.0
QUIKTRAN,pl,0,0,0,0,0.0,0.0
APAREL,pl,0,0,0,0,0.0,0.0
zish,dataNotation,0,0,0,0,0.0,0.0
Zed,pl,0,0,0,0,0.0,0.0
yoga,pl,0,0,0,0,0.0,0.0
ycp,pl,0,0,0,0,0.0,0.0
Xmind Format,xmlFormat,0,0,0,0,0.0,0.0
WIZOR,pl,0,0,0,0,0.0,0.0
Ada/TL,pl,0,0,0,0,0.0,0.0
Visual,pl,0,0,0,0,0.0,0.0
VEX,notation,0,0,0,0,0.0,0.0
twoducks,esolang,0,0,0,0,0.0,0.0
TWO-D,pl,0,0,0,0,0.0,0.0
TS,pl,0,0,0,0,0.0,0.0
TRIPLE,pl,0,0,0,0,0.0,0.0
TRIO,pl,0,0,0,0,0.0,0.0
TRANSLANG,pl,0,0,0,0,0.0,0.0
TRANSCODE,pl,0,0,0,0,0.0,0.0
TRACE,pl,0,0,0,0,0.0,0.0
TOMAL,pl,0,0,0,0,0.0,0.0
TEMPO,pl,0,0,0,0,0.0,0.0
TeLa,pl,0,0,0,0,0.0,0.0
Ada 9X,pl,0,0,0,0,0.0,0.0
A51 Assembly,assembly,0,0,0,0,0.0,0.0
RAND-ABEL,pl,0,0,0,0,0.0,0.0
Aardappel,pl,0,0,0,0,0.0,0.0
APAR,pl,0,0,0,0,0.0,0.0
ANSI BASIC,pl,0,0,0,0,0.0,0.0
ANS MUMPS,pl,0,0,0,0,0.0,0.0
Andorra-I,pl,0,0,0,0,0.0,0.0
Andante,pl,0,0,0,0,0.0,0.0
And/Or,pl,0,0,0,0,0.0,0.0
Amulet,pl,0,0,0,0,0.0,0.0
AMPPL-I,pl,0,0,0,0,0.0,0.0
AMBUSH,pl,0,0,0,0,0.0,0.0
Amber,pl,0,0,0,0,0.0,0.0
ALPS,pl,0,0,0,0,0.0,0.0
ALLO,pl,0,0,0,0,0.0,0.0
ALDES,pl,0,0,0,0,0.0,0.0
AIDS,pl,0,0,0,0,0.0,0.0
ADLIB,pl,0,0,0,0,0.0,0.0
ADES,pl,0,0,0,0,0.0,0.0
ADES II,pl,0,0,0,0,0.0,0.0
Actors,pl,0,0,0,0,0.0,0.0
ABC ALGOL,pl,0,0,0,0,0.0,0.0
TALL,pl,0,0,0,0,0.0,0.0
TALE,pl,0,0,0,0,0.0,0.0
TACTICS,pl,0,0,0,0,0.0,0.0
SYNTEX,pl,0,0,0,0,0.0,0.0
SMOKE,pl,0,0,0,0,0.0,0.0
SMDL,pl,0,0,0,0,0.0,0.0
AED,pl,0,0,0,0,0.0,0.0
SMART,pl,0,0,0,0,0.0,0.0
Smalltalk/V,pl,0,0,0,0,0.0,0.0
SLOG,pl,0,0,0,0,0.0,0.0
SLIPS,pl,0,0,0,0,0.0,0.0
SL,pl,0,0,0,0,0.0,0.0
EQUATE,pl,0,0,0,0,0.0,0.0
SKY,pl,0,0,0,0,0.0,0.0
SKIL,pl,0,0,0,0,0.0,0.0
Siprol,pl,0,0,0,0,0.0,0.0
Sim++,pl,0,0,0,0,0.0,0.0
SIMODULA,pl,0,0,0,0,0.0,0.0
SEARCH,pl,0,0,0,0,0.0,0.0
SCOOP,pl,0,0,0,0,0.0,0.0
SAUSTALL,pl,0,0,0,0,0.0,0.0
SALE,pl,0,0,0,0,0.0,0.0
RAPIDWRITE,pl,0,0,0,0,0.0,0.0
SMSL,pl,0,0,0,0,0.0,0.0
Snostorm,pl,0,0,0,0,0.0,0.0
Symbolic Optimal Assembly Program,assembly,0,0,0,0,0.0,0.0
Sue,pl,0,0,0,0,0.0,0.0
